5075,1215,33,29,36,833
5078,138,45,27,14,1434
5082,1779,40,14,32,1230
5083,1463,24,22,28,2043
5084,1651,15,12,10,1160
5086,1054,33,31,21,1564
5089,2186,25,15,11,1414
5090,1943,47,10,29,1451
5092,328,20,13,29,956
5093,579,34,17,10,444
5094,545,30,28,10,1008
5103,1099,38,25,22,1703
5104,635,45,10,14,2193
5105,829,33,21,16,1250
5106,892,20,17,26,2327
5108,1042,41,30,40,2283
5111,1842,28,10,19,1518
5112,1031,37,21,35,809
5113,276,26,16,34,1949
5115,1067,42,26,18,1910
5117,1028,26,16,23,1306
5120,550,34,17,22,1536
5122,1083,36,17,28,2212
5128,1300,35,19,18,848
5129,997,32,29,16,1636
5133,545,19,12,26,1164
5134,621,21,14,12,1396
5135,925,36,24,32,1654
5138,1381,27,15,20,1436
5139,752,29,11,12,1713
5141,552,28,23,24,672
5143,1384,25,22,16,1988
5145,623,48,10,28,1663
5147,189,15,11,29,905
5148,853,15,13,18,2010
5149,985,19,19,11,1049
5155,1436,35,21,26,1160
5157,1259,44,29,27,2872
5158,1298,41,11,14,2128
5161,110,35,19,30,2300
5163,963,28,21,15,1626
5164,2036,32,22,18,1398
5165,900,15,11,25,2908
5166,1344,18,12,14,2325
5168,110,44,24,16,196
5169,961,33,25,12,2728
5171,817,36,17,22,2097
5174,737,40,10,25,1457
5175,1096,28,15,28,2937
5176,1563,32,21,21,2758
5177,746,43,22,30,960
5178,1531,18,14,26,1436
5179,935,50,34,26,50
5181,1751,38,25,31,85
5186,806,32,10,37,1714
5191,133,21,10,27,2171
5193,1018,38,10,27,1408
5194,851,45,38,34,2141
5196,110,19,12,18,3000
5197,1215,35,20,24,437
5198,1063,36,22,22,1226
5199,1196,43,23,10,2129
5200,636,36,27,38,85
5202,1917,44,24,10,716
5203,395,42,23,24,1598
5205,1531,35,29,16,1887
5206,282,24,19,33,2236
5207,1773,33,25,19,3000
5209,1192,37,32,13,50
5210,1330,23,19,19,757
5215,1200,25,13,31,838
5217,1346,37,24,30,1693
5218,110,24,18,40,2572
5219,961,17,12,23,1344
5220,1941,30,12,23,1655
5221,1441,48,38,32,50
5223,819,19,15,18,1646
5224,246,40,24,20,2007
5225,1513,31,22,25,1078
5226,453,27,21,25,1801
5227,1100,30,22,19,1255
5228,110,37,22,26,385
5229,791,43,30,37,1287
5230,1612,42,25,28,519
5239,704,30,18,11,1827
5241,670,38,25,22,1807
5244,1459,42,26,27,1219
5251,445,27,15,24,1106
5252,1563,33,18,21,809
5253,714,48,48,30,1602
5254,287,38,22,19,1795
5257,675,39,37,30,1096
5259,821,26,25,24,1684
5260,1425,37,35,29,88
5261,232,20,16,19,2145
5262,1793,25,20,25,2135
5264,1023,50,28,35,2341
5265,772,32,18,26,1968
5266,1219,35,22,22,901
5269,987,23,11,20,1458
5271,772,26,16,13,1945
5272,1366,26,14,13,1310
5273,1158,31,13,37,2375
5274,1463,43,14,23,1702
5277,1469,21,16,26,1909
5278,1427,40,29,10,2142
5279,689,35,20,16,1536
5281,1229,42,13,13,1311
5282,491,21,12,33,788
5284,947,26,10,39,2145
5285,1649,22,14,14,1645
5287,1175,28,22,32,1674
5293,353,36,22,40,1436
5295,849,27,15,27,680
5297,747,18,14,27,1578
5300,1429,40,27,21,1510
5302,110,43,21,31,2053
5303,1304,28,16,23,2594
5304,1525,28,21,30,3000
5309,986,25,18,22,1223
5312,614,31,21,25,2393
5313,252,27,23,28,1685
5314,1070,38,20,38,2670
5316,110,29,18,17,767
5317,383,42,31,40,1547
5321,316,19,11,22,2478
5322,470,50,29,40,1637
5326,671,36,21,19,1806
5328,593,26,18,22,2429
5329,1077,36,25,16,2401
5330,1516,40,17,29,2169
5332,637,34,18,32,1881
5333,1084,24,14,28,1595
5334,1455,35,26,21,576
5335,471,37,24,16,2266
5337,219,36,21,18,1131
5339,972,42,22,33,2183
5342,602,43,40,25,2318
5345,1244,33,24,38,1948
5346,110,30,15,26,1755
5349,238,19,12,29,1942
5351,570,25,16,20,1784
5353,1137,34,11,17,2775
5357,1221,36,26,34,732
5358,1337,28,12,15,1078
5361,657,38,17,22,1095
5362,503,26,18,23,1804
5368,866,30,22,31,1466
5369,859,16,12,40,768
5373,1569,33,21,18,1410
5374,755,30,27,25,1424
5375,1457,30,18,28,1083
5376,212,17,11,14,1851
5377,884,36,18,30,814
5382,1187,25,19,27,2598
5383,1135,29,25,14,1632
5384,429,33,20,16,2144
5387,1123,33,33,34,2407
5389,1633,41,17,22,2508
5391,1190,38,18,26,1558
5394,110,29,25,29,50
5395,1920,45,30,35,50
5396,1151,36,14,22,1708
5398,291,27,10,31,245
5399,973,44,29,26,909
5401,858,30,17,23,3000
5402,1002,26,19,25,1972
5403,946,24,17,35,441
5404,1331,32,18,32,1530
5405,689,29,28,30,1209
5406,110,36,26,28,2899
5408,1818,48,23,23,3000
5412,961,22,14,31,1378
5417,1138,24,19,40,1828
5418,1108,25,13,28,2231
5419,318,15,10,36,1763
5423,684,30,23,23,2073
5424,1003,33,24,33,2847
5425,1136,44,22,24,1460
5427,560,23,14,26,165
5429,1021,36,19,19,1785
5430,788,32,28,39,528
5433,932,28,18,17,823
5437,1249,30,13,27,3000
5440,1656,31,27,37,1679
5444,1181,30,18,10,1082
5447,556,15,12,18,799
5449,528,37,13,30,1386
5450,1422,21,17,25,1654
5453,405,37,35,23,1355
5459,1550,22,13,10,2851
5460,1027,18,16,23,973
5462,1603,28,24,40,1049
5466,626,23,15,29,880
5467,1225,21,16,22,1353
5468,1121,28,26,28,2628
5470,1482,31,22,10,599
5474,985,43,35,26,1383
5475,1524,27,14,17,845
5477,1539,35,20,23,949
5478,739,50,40,24,1222
5480,1316,22,17,26,2288
5482,923,27,16,20,1324
5483,1185,18,15,32,1472
5485,1058,31,17,26,2020
5486,167,28,10,20,1766
5487,1637,19,15,29,1528
5488,649,19,14,24,50
5489,1686,27,23,21,50
5491,553,42,25,20,2607
5492,1420,29,23,11,1006
5495,1314,36,13,16,1387
5501,1438,44,24,19,2508
5502,937,18,13,16,1034
5504,337,40,23,30,2285
5505,1446,28,14,30,1237
5506,831,33,28,22,1279
5508,674,36,18,28,2858
5509,1004,32,31,34,945
5512,848,30,16,28,838
5514,646,18,17,27,3000
5515,1362,27,17,32,1440
5520,996,40,29,13,1678
5523,1284,24,19,29,2442
5525,1180,16,13,10,1753
5526,976,28,22,23,415
5527,1155,21,13,32,540
5528,1392,28,17,14,603
5530,931,36,32,27,1821
5532,110,15,12,24,2785
5533,1236,39,20,11,199
5535,1374,29,24,28,1371
5537,2084,28,18,23,653
5540,913,34,27,21,2182
5542,826,37,16,20,2192
5543,968,36,19,22,2823
5548,1356,39,38,27,706
5549,1238,29,24,40,3000
5550,876,35,20,36,1360
5551,472,28,16,23,2787
5552,643,29,20,18,279
5553,971,31,11,23,1137
5554,2261,42,19,26,1822
5555,1178,18,16,31,844
5556,1509,35,20,22,2255
5557,1768,37,19,24,1128
5560,2317,26,24,29,897
5561,110,30,23,19,1493
5563,1338,46,17,23,2057
5570,110,37,23,40,1989
5571,1451,29,23,23,2492
5573,1649,34,23,25,1626
5575,121,39,16,21,1551
5576,931,23,15,28,1962
5577,1253,38,19,22,913
5578,1650,42,32,28,889
5580,1247,30,19,31,1784
5581,1478,31,15,33,874
5583,405,15,13,14,1721
5584,876,29,20,34,1047
5586,443,30,22,25,2684
5591,1098,22,15,17,1169
5593,1041,34,18,34,956
5597,1686,38,32,36,1516
5600,1035,39,37,31,716
5601,438,27,21,30,1483
5603,748,35,15,15,1162
5604,1461,18,15,24,1610
5607,1075,21,21,23,2232
5610,789,27,27,18,2945
5611,313,19,12,20,833
5615,1297,33,22,22,3000
5616,1291,41,22,35,1972
5617,624,15,10,30,2504
5618,282,43,23,27,2392
5619,984,34,26,10,1935
5620,2042,31,24,27,1453
5624,1041,15,11,28,1260
5625,432,26,13,36,1548
5632,1064,34,16,27,2399
5633,529,30,16,36,2450
5638,275,27,19,22,1091
5639,2496,30,16,17,838
5640,1854,30,13,25,1464
5642,1158,21,13,26,1517
5643,403,29,11,18,1554
5644,387,32,22,18,2510
5645,883,15,11,23,2844
5647,1150,38,20,35,1442
5648,844,37,26,31,2171
5650,928,27,21,20,1273
5656,1238,28,13,30,1923
5662,1465,30,13,17,1348
5663,775,40,25,27,148
5664,1004,30,19,23,1501
5667,1147,25,10,39,836
5668,1680,35,21,38,1821
5675,534,40,27,23,961
5676,1259,31,24,30,1605
5677,2007,43,17,31,1422
5681,610,38,32,40,1136
5682,362,33,17,29,536
5683,1235,23,17,31,1490
5685,1201,15,13,17,1728
5686,967,35,25,38,1073
5688,2207,44,20,28,1068
5692,1510,36,16,10,50
5695,1514,49,23,30,1228
5698,409,37,22,20,1242
5699,1582,30,23,23,2252
5700,1204,26,18,21,1660
5701,341,39,19,36,1530
5704,1163,31,19,11,1546
5706,1447,27,20,24,1861
5707,1200,42,17,23,1108
5710,1167,23,19,19,1172
5711,672,31,14,33,630
5712,637,34,17,17,2791
5713,110,29,15,32,2528
5714,1296,41,26,21,1886
5716,1592,30,13,19,730
5717,446,25,14,20,2417
5718,798,17,13,19,2590
5719,1644,28,18,26,2797
5720,1166,24,14,11,1732
5722,1323,25,20,33,1301
5723,1108,24,15,32,2261
5724,470,37,17,26,2091
5727,507,32,22,24,1551
5728,506,34,22,18,1576
5729,865,30,21,34,1135
5730,1257,28,17,31,2434
5731,954,29,17,30,2611
5732,1453,33,11,26,1426
5733,371,28,21,14,1376
5734,928,33,27,16,2124
5736,1143,36,25,15,315
5737,595,38,33,16,1236
5743,277,36,20,35,859
5746,1544,34,10,10,1808
5748,1000,32,23,29,1957
5751,1776,24,13,23,2246
5752,729,33,33,25,1605
5753,1266,27,20,30,2587
5755,620,40,31,25,1124
5756,1214,38,28,26,1843
5758,836,36,26,29,1723
5760,1269,35,23,18,2684
5764,110,18,14,22,1629
5766,1153,33,17,16,1785
5767,937,28,18,23,1807
5768,1370,37,18,34,1765
5772,745,33,10,23,2258
5773,1427,48,25,35,677
5774,1405,20,10,28,2910
5775,1244,24,11,24,774
5776,815,41,30,24,1397
5777,1145,25,15,25,1454
5778,874,18,16,16,140
5781,425,46,25,37,1618
5782,1554,39,18,25,2171
5784,238,37,21,21,729
5785,498,30,12,25,1463
5787,244,29,15,29,1475
5788,827,35,20,15,2173
5789,783,28,12,39,400
5790,1844,42,21,33,50
5795,839,50,39,22,1770
5796,1416,31,19,11,759
5799,1100,33,25,26,692
5800,1576,22,21,26,730
5802,1524,38,20,22,50
5803,589,29,22,34,1702
5805,1140,37,25,18,1016
5810,1669,37,25,34,1228
5816,1587,33,24,22,1653
5818,1289,25,20,17,1015
5819,803,26,21,28,2052
5820,962,35,18,38,50
5821,1240,30,25,26,1505
5822,729,15,12,33,1108
5823,425,36,20,21,617
5824,1416,15,11,21,1259
5825,979,36,14,26,1297
5828,1132,36,22,31,2250
5831,1868,35,23,19,50
5833,1748,25,18,22,1672
5834,1376,43,19,17,2675
5836,988,43,25,16,1778
5838,110,31,22,22,1944
5840,545,42,42,34,682
5842,735,23,21,17,949
5843,849,22,20,23,1789
5844,1339,37,29,22,929
5848,689,34,14,24,1358
5851,1003,26,14,15,2270
5856,776,30,14,26,957
5858,369,22,17,19,531
5861,701,32,18,25,2107
5863,1866,49,30,35,1000
5870,531,46,14,20,1973
5877,318,23,18,17,2074
5878,1105,35,27,20,1098
5880,1020,33,15,40,1223
5881,196,32,17,10,1391
5882,674,32,27,21,505
5883,819,37,13,32,2473
5885,1650,29,15,25,2326
5889,1017,17,11,26,1112
5890,875,33,16,16,3000
5891,445,18,11,27,2008
5893,1065,29,22,36,2886
5894,911,18,12,31,907
5896,911,33,18,25,569
5898,1358,30,16,22,2329
5899,670,34,28,27,1861
5902,1048,33,19,24,2092
5903,1582,22,13,27,616
5906,1629,20,11,32,1981
5907,1232,48,20,30,1294
5908,1375,37,37,12,1633
5909,1541,20,16,12,1487
5910,991,22,21,29,1976
5912,1741,40,10,23,1287
5913,922,16,10,35,50
5919,1221,27,12,28,2609
5920,588,32,10,31,876
5922,110,42,32,26,2820
5925,1168,20,16,40,2363
5929,393,45,36,24,399
5931,1469,24,20,18,1770
5933,1293,34,18,29,1558
5934,110,31,19,23,1080
5936,632,15,11,15,2077
5938,454,24,17,28,1229
5939,633,37,34,33,1112
5941,1085,43,33,22,1637
5943,537,36,16,22,1186
5944,901,35,20,28,844
5945,795,31,20,30,2129
5946,494,33,24,13,2226
5949,950,23,15,14,1877
5954,904,24,22,33,2223
5956,559,38,30,28,1640
5957,498,37,24,22,1321
5958,1233,35,12,19,794
5959,1123,38,23,29,1836
5960,1789,26,15,25,2867
5965,1161,27,14,29,1089
5968,1124,38,27,36,1733
5971,1143,46,27,18,1114
5972,1853,33,20,24,509
5973,179,26,12,33,2630
5976,1112,50,16,20,598
5978,1696,18,12,23,2374
5982,1050,28,24,28,2280
5984,983,31,20,35,910
5989,110,27,15,31,3000
5992,1016,34,14,11,2083
5993,265,33,16,21,1363
5997,275,24,23,32,2339
6001,1503,36,10,24,1515
6004,1867,19,12,31,726
6009,803,30,18,10,1834
6011,910,23,18,17,2455
6013,1744,18,12,31,1176
6014,1262,26,19,26,1670
6015,1209,38,20,28,873
6016,815,16,10,16,3000
6017,707,39,18,34,1717
6018,1107,42,41,34,2637
6020,1252,36,22,28,2334
6023,920,38,36,18,1983
6026,1095,37,27,16,3000
6028,1023,50,25,37,1082
6029,807,29,14,26,1125
6034,428,27,12,36,1431
6036,1677,43,20,15,2647
6045,820,46,33,25,548
6046,1130,26,22,26,1963
6049,784,17,13,24,1565
6051,1885,24,12,26,1059
6052,537,32,23,20,1673
6054,818,37,20,22,1213
6055,812,46,33,27,1030
6056,2031,48,30,21,1292
6057,289,39,22,28,987
6059,211,45,25,29,50
6060,1217,32,18,25,820
6062,313,41,20,24,1054
6063,2094,17,13,28,428
6065,857,29,18,18,475
6074,1353,37,37,13,1309
6075,472,43,31,21,2185
6077,948,32,24,20,2727
6078,2087,29,20,25,1282
6079,2433,30,15,32,1086
6080,1568,45,25,25,2834
6085,1344,37,20,27,1568
6086,789,25,16,10,1071
6087,1552,27,25,23,513
6088,1428,35,20,17,1711
6092,1005,48,10,17,475
6093,616,31,19,18,3000
6095,211,47,43,22,1414
6096,1250,39,38,14,1223
6097,891,26,24,26,1419
6098,905,21,12,11,162
6099,1166,39,25,23,2083
6103,1086,16,11,37,50
6106,763,44,24,20,1877
6107,1088,42,22,26,2052
6109,965,32,25,24,1038
6113,1559,20,14,21,2662
6114,1007,20,20,20,1823
6116,649,35,25,18,50
6118,755,33,17,27,1032
6122,912,26,17,26,1976
6125,791,40,21,14,2606
6127,1139,17,15,22,50
6129,376,32,22,13,3000
6130,527,24,23,37,1123
6132,1514,19,13,27,1414
6133,182,20,12,15,1850
6135,438,39,17,20,698
6141,637,38,28,28,1754
6144,826,49,27,19,2498
6145,491,37,15,23,2003
6146,1052,45,26,24,1243
6147,110,37,22,17,2113
6148,1060,36,20,21,1923
6149,974,39,22,38,412
6150,179,36,24,25,1649
6151,478,31,11,39,2804
6156,931,40,28,38,2344
6157,1443,36,34,24,1021
6158,1370,32,18,19,2168
6163,1719,25,16,32,1888
6164,838,30,20,29,3000
6165,488,26,17,25,1635
6166,397,27,21,24,1411
6167,795,31,14,40,701
6169,1224,29,22,13,1552
6170,1469,25,15,31,1529
6171,1064,15,10,23,2761
6173,887,26,20,29,50
6175,560,35,28,17,2015
6180,1791,49,46,28,2621
6185,492,31,15,23,1720
6187,1847,23,16,32,2229
6189,330,20,15,21,1261
6190,925,34,19,23,1090
6191,862,37,23,13,913
6196,1773,32,22,30,1893
6197,1179,40,21,13,1486
6198,251,33,20,33,1786
6199,1281,43,24,22,1782
6200,1766,23,17,29,2276
6202,1674,30,15,24,1112
6203,1321,35,30,22,1101
6206,1233,27,19,25,1306
6207,1047,41,13,36,1059
6209,606,29,21,33,1574
6210,1001,32,19,17,661
6211,1122,33,24,36,2196
6212,878,40,14,29,1987
6213,1225,39,33,40,1273
6214,439,40,37,23,2792
6216,1093,42,25,38,2084
6219,1105,27,16,14,1023
6220,967,28,14,18,2334
6221,1200,38,22,32,1064
6223,612,33,19,28,1459
6224,1022,29,20,19,1999
6226,405,36,29,14,1895
6230,1576,19,19,29,2064
6232,1422,40,26,31,2191
6235,1141,47,34,22,658
6236,454,36,28,33,1615
6238,692,39,30,31,1174
6240,542,31,18,25,438
6241,888,26,11,25,1218
6244,1387,27,13,25,1910
6246,790,23,20,21,875
6247,1341,24,20,30,122
6248,1149,29,28,28,2390
6249,473,35,24,28,1744
6250,1281,23,15,29,539
6251,444,15,13,34,349
6253,608,38,25,25,2498
6254,1209,20,20,16,1404
6256,1570,26,16,23,1316
6258,1264,43,25,28,1707
6262,800,42,22,30,2414
6264,110,29,23,34,1536
6267,1140,29,21,31,1344
6271,972,36,17,21,1245
6276,1680,18,14,25,1101
6277,850,47,24,33,1985
6278,1066,38,11,37,313
6281,284,37,22,36,84
6285,1460,27,14,27,1319
6286,661,36,24,24,783
6287,1959,32,19,24,1243
6293,1671,33,18,23,3000
6294,805,31,18,27,2004
6296,752,26,21,26,236
6302,2110,24,12,24,1687
6304,1391,26,12,24,434
6306,676,30,21,18,1933
6307,2089,37,21,28,935
6308,828,15,12,25,1350
6310,643,27,18,25,3000
6312,565,34,23,24,987
6315,787,20,13,15,1544
6317,1153,29,19,19,997
6319,808,15,12,18,1247
6322,1097,29,18,12,576
6324,777,30,22,30,1013
6325,931,28,20,18,1781
6327,1010,42,36,15,1887
6328,1503,20,15,21,2492
6329,1321,31,13,25,1986
6330,1017,30,19,27,1021
6331,269,29,14,22,1663
6332,482,28,13,14,1172
6333,1701,30,19,17,1724
6334,869,45,27,32,288
6336,992,24,24,24,1233
6338,1081,33,25,40,1244
6339,1113,15,14,16,3000
6343,1265,32,26,33,1546
6345,328,40,28,23,1747
6346,1212,15,11,18,1377
6347,897,33,18,19,398
6348,1346,35,23,25,2004
6350,900,41,15,25,1320
6354,1024,37,16,37,1054
6357,721,31,16,26,819
6358,1000,47,28,30,2245
6359,559,29,11,32,1755
6360,290,37,24,24,1989
6363,1265,45,43,28,2565
6365,1247,24,22,28,683
6367,110,35,13,30,1057
6369,1151,17,15,34,1049
6370,444,40,35,24,50
6371,1679,25,14,36,2391
6372,379,36,15,30,2067
6378,1179,19,13,33,730
6379,1542,30,23,21,1683
6380,840,27,11,40,2182
6381,936,33,12,17,1737
6382,1232,38,14,24,2122
6383,1221,27,19,33,1430
6385,877,38,21,19,1541
6388,722,45,27,17,467
6393,1293,25,15,25,2135
6394,711,32,32,11,1052
6397,1167,33,18,23,409
6399,121,21,11,31,623
6401,1703,35,23,18,50
6407,770,34,24,25,3000
6410,1098,28,18,26,2751
6413,407,33,10,10,1778
6417,1185,35,26,31,614
6418,823,50,44,33,1079
6422,1484,30,15,31,1185
6424,446,32,19,30,1283
6425,396,33,12,25,766
6426,1426,24,15,29,50
6429,1347,39,30,30,1821
6430,834,38,16,18,1617
6431,1702,26,10,38,2057
6434,1105,32,18,28,312
6435,1385,39,30,30,1117
6436,1065,31,12,31,2105
6439,783,37,14,28,1302
6440,551,34,10,24,50
6442,806,50,17,33,1375
6443,2030,35,27,19,1601
6444,1260,46,13,30,784
6452,417,37,14,18,2332
6453,1265,31,18,20,482
6455,394,42,40,21,645
6457,1297,35,18,26,2132
6458,1254,35,10,27,2084
6459,509,34,29,31,1920
6460,547,34,14,13,3000
6461,549,35,24,21,1290
6464,813,31,17,29,1035
6465,477,21,13,28,863
6466,1211,36,23,10,1682
6468,482,22,18,25,1661
6469,532,44,19,24,1376
6471,946,25,20,30,1445
6472,733,29,20,30,351
6473,1265,24,15,37,845
6474,761,46,28,23,222
6477,1119,42,23,18,1608
6480,353,31,16,29,1782
6487,1683,24,10,27,1292
6489,847,50,33,30,684
6490,1149,38,25,22,1817
6491,1706,46,24,26,2016
6493,838,41,20,24,1604
6495,979,32,25,27,1026
6496,2222,36,21,35,2550
6499,1404,28,21,26,1577
6501,918,29,17,32,2348
6502,1701,26,21,35,1461
6503,1800,37,31,20,619
6504,190,26,15,27,1645
6507,1098,36,28,31,2587
6508,1640,42,32,21,1315
6511,1931,40,28,23,1083
6512,1903,31,16,31,1847
6514,1330,28,23,10,463
6517,1522,33,24,24,1240
6520,975,37,24,17,1064
6521,1788,16,10,18,1022
6522,783,21,10,28,1823
6524,1203,16,11,35,861
6525,682,22,14,38,899
6526,962,27,24,17,644
6527,1094,19,10,25,2006
6528,156,40,27,19,1353
6531,1249,48,21,32,813
6532,1830,15,10,15,1677
6534,1828,24,15,26,1332
6536,1475,43,31,29,2131
6538,224,39,12,14,511
6539,838,24,20,19,1706
6543,110,27,20,25,956
6549,918,24,17,31,1453
6550,1230,37,20,16,1047
6552,1547,26,10,25,1277
6553,676,28,20,20,2431
6554,131,42,22,35,1095
6559,848,36,13,40,854
6560,521,27,18,31,1447
6562,226,33,16,29,1291
6567,1054,35,27,23,776
6568,777,38,28,28,1036
6574,1318,29,20,27,1124
6575,1206,23,15,38,2062
6576,946,27,20,18,3000
6577,275,36,32,14,1656
6581,1909,39,19,24,1368
6582,766,30,21,40,2695
6583,861,24,13,34,137
6584,781,37,26,37,2653
6585,1036,21,13,32,1863
6586,1350,37,23,20,2156
6589,1644,33,15,26,2224
6592,968,50,33,28,1250
6593,1498,24,13,24,611
6594,532,40,11,21,1167
6595,327,25,21,16,2248
6597,2149,31,10,18,565
6598,1140,25,15,10,1907
6600,110,22,17,19,752
6601,396,24,19,29,751
6603,1047,21,15,34,1141
6604,496,32,17,29,2537
6608,1187,23,15,18,1351
6609,1859,31,13,19,2753
6610,461,45,35,38,2076
6611,438,20,15,19,141
6614,1139,25,19,32,1914
6615,1265,27,18,20,320
6616,524,38,10,18,1466
6619,1000,30,14,23,1818
6622,537,26,19,28,1676
6623,1159,33,33,23,1782
6624,256,49,29,21,1480
6625,1102,26,20,27,1585
6626,617,19,14,15,1765
6628,1335,45,10,20,170
6631,967,46,32,31,1807
6634,432,24,18,16,665
6635,1041,34,25,28,2910
6638,1124,17,14,27,1710
6640,1009,38,25,13,672
6641,1646,41,28,18,1188
6642,1797,45,30,10,2351
6646,1243,36,25,37,2451
6647,1459,27,25,22,2164
6648,989,28,22,28,1581
6651,740,31,22,15,746
6652,1286,40,25,31,1961
6653,1361,27,25,24,1250
6668,474,37,30,26,2229
6671,448,41,33,29,1534
6674,1166,29,16,38,1096
6676,1456,23,12,21,1223
6682,1573,32,17,24,882
6684,986,39,21,28,1397
6686,1362,45,23,35,1349
6688,1780,27,15,18,1014
6689,1089,28,16,13,1751
6690,1148,29,20,22,1048
6691,991,32,22,25,1874
6692,985,40,27,26,1245
6693,1393,34,27,26,1513
6695,110,34,29,26,1396
6698,1313,35,33,14,50
6700,1592,15,13,25,1281
6701,801,30,23,37,1752
6702,1785,15,11,24,1219
6704,1180,23,18,24,1211
6705,851,37,16,11,1278
6706,242,37,32,15,1494
6707,1297,30,23,26,1728
6708,599,31,20,19,2595
6711,1264,34,23,31,1456
6715,576,35,24,10,118
6717,1548,35,14,21,1147
6719,1070,27,14,22,279
6721,1345,30,20,24,1352
6724,1766,29,19,30,1178
6726,1952,37,36,15,682
6733,1348,27,13,24,596
6734,1848,23,13,25,2279
6735,749,32,32,25,693
6736,932,35,10,24,1238
6738,552,34,21,10,1591
6739,757,34,22,32,812
6741,222,32,14,28,2889
6742,1064,26,19,13,3000
6743,110,41,16,20,2926
6745,416,42,10,34,1068
6747,1506,26,12,18,1206
6748,678,25,11,26,2076
6750,987,15,13,28,939
6751,356,21,15,22,1812
6755,370,24,16,10,693
6756,944,28,14,35,1156
6758,986,19,10,17,1182
6759,110,23,10,25,2205
6760,1749,20,16,24,856
6761,1947,50,40,25,605
6768,110,30,28,26,1334
6771,1645,45,35,18,2559
6772,1155,31,13,29,2027
6773,110,26,20,19,1768
6775,1302,26,20,26,50
6778,680,17,15,37,1530
6781,1265,43,33,33,2408
6782,950,41,10,27,2207
6784,474,42,36,10,923
6788,1623,25,19,23,350
6790,877,38,19,30,2345
6796,479,31,17,26,1339
6798,558,16,14,40,1911
6803,110,38,32,24,2123
6804,1802,39,21,22,1242
6805,823,30,12,34,1762
6806,674,25,13,24,1973
6807,1270,29,19,35,1789
6813,213,32,22,10,796
6814,407,32,17,31,616
6815,1190,24,18,37,2352
6818,993,45,20,17,1558
6819,1306,48,38,31,3000
6821,783,44,22,16,1274
6823,1551,39,21,18,535
6825,1323,37,22,19,1145
6827,173,33,15,29,530
6831,970,22,17,26,1842
6832,860,23,18,16,328
6833,986,25,15,13,1831
6834,614,39,21,25,1260
6836,911,21,12,28,2460
6837,110,35,22,23,1786
6841,2195,30,19,35,3000
6842,499,28,17,17,1285
6843,661,19,18,28,1796
6845,1260,43,34,28,2487
6846,1303,50,27,11,2011
6847,1563,20,13,30,1142
6848,1524,25,18,34,1878
6850,961,37,18,18,335
6854,1458,31,10,18,1554
6858,1404,29,23,16,1936
6861,1309,28,13,16,2042
6863,1268,19,11,19,2698
6865,1019,39,16,24,2183
6866,776,19,12,14,1610
6869,333,17,12,36,2346
6870,1856,36,27,30,1859
6873,789,36,13,28,1647
6874,1798,37,22,27,2775
6878,1381,27,15,33,1107
6881,969,28,12,23,2163
6884,1032,36,21,19,3000
6885,900,33,15,26,1793
6886,1825,36,30,20,1310
6887,1178,43,41,19,871
6888,1215,33,28,25,1539
6889,1686,21,14,24,2792
6891,1601,21,10,18,2509
6895,852,36,35,27,786
6898,891,34,27,26,1172
6901,1224,34,25,35,900
6903,119,25,19,28,1657
6908,1171,31,20,17,801
6910,773,31,19,23,1845
6911,1611,32,23,32,2448
6913,235,40,25,29,978
6914,1444,32,18,27,1961
6915,710,36,17,27,1685
6918,1513,28,24,29,2243
6920,523,15,13,29,1933
6921,1487,35,11,40,2493
6922,774,32,29,32,1403
6923,620,27,15,40,50
6924,562,42,29,18,1155
6926,600,26,12,10,1968
6928,861,34,26,27,1176
6930,1649,28,14,19,3000
6931,1652,39,27,23,2002
6932,1892,30,10,16,1391
6933,110,37,23,13,1064
6934,208,40,28,28,50
6935,1007,27,23,23,1461
6937,723,32,20,40,745
6938,1091,40,24,26,2115
6941,726,25,10,10,1503
6943,1192,37,15,24,1993
6945,1658,36,31,28,3000
6946,907,28,23,12,1524
6947,1470,20,14,20,1439
6948,1798,35,23,12,1876
6949,110,28,20,26,1169
6950,1188,31,22,15,1443
6952,733,39,12,17,811
6954,1050,32,31,38,1021
6957,1608,36,26,25,2229
6958,754,34,25,29,1588
6962,602,30,19,21,1856
6966,1189,22,11,26,50
6967,1107,22,12,22,1861
6969,339,28,25,33,1441
6970,785,26,16,28,267
6972,1012,29,27,21,3000
6975,815,33,10,23,2079
6976,937,31,19,10,411
6977,989,30,22,19,1922
6978,674,38,22,26,2397
6980,733,35,10,21,1848
6981,1439,40,34,32,50
6983,864,26,18,26,849
6985,1413,38,21,22,396
6986,890,17,13,18,1055
6987,610,49,25,22,1829
6988,110,50,32,29,1822
6989,1333,50,20,34,2236
6991,650,15,12,26,1916
6994,1142,26,16,17,1810
6996,1082,33,13,20,506
7001,1535,40,23,35,1437
7004,1225,31,19,40,699
7005,1560,42,35,22,1505
7007,1064,24,15,24,919
7009,1389,42,24,27,534
7013,1361,36,33,33,1714
7014,622,20,15,29,1980
7017,867,38,31,29,2260
7020,670,35,27,19,1194
7021,1349,24,15,17,916
7023,881,42,19,16,1285
7025,844,23,17,31,1108
7026,1418,26,22,27,2354
7027,1239,34,12,27,50
7028,895,35,12,21,2283
7029,1336,39,27,27,450
7030,930,35,30,36,2526
7031,354,31,17,29,1301
7033,1257,32,26,18,1340
7034,839,38,20,33,1404
